State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
"American Samoa",40517,,,,2017,7,2015,11,
Minnesota,1186498,208492,207683,809,2017,7,2015,12,
Alaska,138100,12066,12066,0,2017,7,2015,12,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Virginia,989083,,,,2017,7,2015,12,
"South Carolina",1167774,,,,2017,7,2015,10,
Illinois,2931849,671930,646041,25889,2017,7,2015,12,
Louisiana,1458967,,,,2017,7,2015,11,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Georgia,1860839,,,,2017,7,2015,10,
Texas,4314250,,,,2017,7,2015,10,
Georgia,1867314,,,,2017,7,2015,11,
Colorado,1272951,384925,383039,1886,2017,7,2015,10,
Delaware,209358,58999,9312,49687,2017,7,2015,11,
"District of Columbia",242684,107465,66553,40912,2017,7,2015,11,
Idaho,302043,,,,2017,7,2015,11,
Vermont,206350,60848,0,60848,2017,7,2015,10,
Georgia,1869933,,,,2017,7,2015,12,
Tennessee,1647181,,,,2017,7,2015,11,
Washington,1813800,592114,577422,14692,2017,7,2015,12,
Indiana,1244321,361687,222364,139323,2017,7,2015,12,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Nevada,571184,189623,189623,0,2017,7,2015,10,
"New Jersey",1703212,559321,559321,0,2017,7,2015,10,
"South Dakota",108416,,,,2017,7,2015,12,
Louisiana,1444601,,,,2017,7,2015,12,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Connecticut,826813,195437,180766,14671,2017,7,2015,11,
Florida,4016200,,,,2017,7,2015,10,
Utah,327471,,,,2017,7,2015,11,
"South Dakota",108373,,,,2017,7,2015,11,
"New York",6310239,2060614,280173,1780441,2017,7,2015,11,
Massachusetts,1805041,384390,0,384390,2017,7,2015,12,
"South Carolina",1167074,,,,2017,7,2015,11,
"American Samoa",40517,,,,2017,7,2015,12,
Iowa,585978,146310,135963,10347,2017,7,2015,12,
"North Dakota",86944,19417,18829,588,2017,7,2015,11,"Awaiting state reporting/enrollment reasonableness review in progress"
Nebraska,233963,,,,2017,7,2015,10,
"New Mexico",840108,235425,235425,0,2017,7,2015,12,
"New York",6317220,2070815,285564,1785251,2017,7,2015,12,
"North Carolina",2004104,,,,2017,7,2015,12,
"Rhode Island",275375,56277,56277,0,2017,7,2015,10,
"New Jersey",1692561,552000,552000,0,2017,7,2015,11,
"North Dakota",87269,19517,18887,630,2017,7,2015,12,"Awaiting state reporting/enrollment reasonableness review in progress"
"Puerto Rico",1324757,400122,,400122,2017,7,2015,11,
"North Dakota",87182,19215,18566,613,2017,7,2015,10,"Awaiting state reporting/enrollment reasonableness review in progress"
Wisconsin,1191714,,,,2017,7,2015,12,
"American Samoa",40517,,,,2017,7,2015,10,
Idaho,300652,,,,2017,7,2015,10,
Louisiana,1462827,,,,2017,7,2015,10,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Oklahoma,676976,,,,2017,7,2015,11,
Maine,274458,,,,2017,7,2015,10,
Idaho,303272,,,,2017,7,2015,12,
Maine,271406,,,,2017,7,2015,12,
Alabama,1048868,,,,2017,7,2015,11,
Illinois,2934097,657819,633636,24183,2017,7,2015,10,
Vermont,208420,62411,0,62411,2017,7,2015,12,
Kentucky,1274166,439044,439044,0,2017,7,2015,12,
Pennsylvania,2634932,573317,518394,54923,2017,7,2015,11,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Arizona,1860481,400104,100483,299621,2017,7,2015,10,
Pennsylvania,2623228,557060,501650,55410,2017,7,2015,10,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Pennsylvania,2670350,603335,547962,55373,2017,7,2015,12,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"New Mexico",837251,232964,232964,0,2017,7,2015,11,
Wyoming,65026,,,,2017,7,2015,10,
"N. Mariana Islands",17000,,,,2017,7,2015,11,
Kentucky,1268713,433946,433946,0,2017,7,2015,11,
Wyoming,65015,,,,2017,7,2015,12,
"Rhode Island",279851,59280,59280,0,2017,7,2015,12,
Alabama,1050054,,,,2017,7,2015,10,
Maine,273778,,,,2017,7,2015,11,
"West Virginia",554418,173215,173215,0,2017,7,2015,11,
Hawaii,318073,108875,33881,74994,2017,7,2015,12,
Guam,36315,2942,,2942,2017,7,2015,10,
Oregon,1055080,518904,452269,66635,2017,7,2015,12,
"New Jersey",1690998,551225,551225,0,2017,7,2015,12,
Florida,4005484,,,,2017,7,2015,11,
Oregon,1103956,546448,474810,71638,2017,7,2015,10,
"West Virginia",554631,173016,173016,0,2017,7,2015,10,
"South Carolina",1172308,,,,2017,7,2015,12,
Nebraska,232497,,,,2017,7,2015,11,
Ohio,3158606,683222,626715,56507,2017,7,2015,10,
Oregon,1055508,520730,453306,67424,2017,7,2015,11,
Texas,4322140,,,,2017,7,2015,11,
Hawaii,314274,105192,33664,71528,2017,7,2015,10,
Kansas,383308,,,,2017,7,2015,10,
Mississippi,723301,,,,2017,7,2015,12,
Delaware,210636,60006,9280,50726,2017,7,2015,12,
Utah,326625,,,,2017,7,2015,10,
Massachusetts,1823653,370453,0,370453,2017,7,2015,10,
"North Carolina",1992113,,,,2017,7,2015,11,
Minnesota,1194168,207856,207164,692,2017,7,2015,11,
"District of Columbia",239052,103561,62110,41451,2017,7,2015,10,
Oklahoma,703274,,,,2017,7,2015,10,
Massachusetts,1853806,380063,0,380063,2017,7,2015,11,
Colorado,1283903,396006,394115,1891,2017,7,2015,11,
Mississippi,724380,,,,2017,7,2015,11,
"Puerto Rico",1319978,396885,,396885,2017,7,2015,10,
Indiana,1243049,342744,203308,139436,2017,7,2015,11,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Maryland,1061749,231484,231484,0,2017,7,2015,12,
Minnesota,1191273,204737,204075,662,2017,7,2015,10,
Arkansas,919768,291602,266741,24861,2017,7,2015,12,
Arizona,1878210,409659,104510,305149,2017,7,2015,11,
Virginia,991195,,,,2017,7,2015,10,
"West Virginia",554210,174999,174999,0,2017,7,2015,12,
"South Dakota",108745,,,,2017,7,2015,10,
Michigan,2274041,601463,559567,41896,2017,7,2015,11,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Nevada,579784,196446,196446,0,2017,7,2015,12,
California,13111554,3334915,3334915,0,2017,7,2015,11,"Awaiting state reporting/enrollment reasonableness review in progress"
"Virgin Islands",23506,3238,,3238,2017,7,2015,12,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Tennessee,1654238,,,,2017,7,2015,12,
Connecticut,840619,200988,186967,14021,2017,7,2015,12,
Totals,76137348,13899761,10367050,3532675,2017,7,2015,10,
Virginia,992788,,,,2017,7,2015,11,
Michigan,2300044,595403,554277,41126,2017,7,2015,10,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
California,13189670,3260743,3260743,0,2017,7,2015,10,"Awaiting state reporting/enrollment reasonableness review in progress"
Mississippi,727356,,,,2017,7,2015,10,
Nebraska,233048,,,,2017,7,2015,12,
Arkansas,960570,283195,258937,24258,2017,7,2015,10,
Vermont,207275,61526,0,61526,2017,7,2015,11,
"N. Mariana Islands",17000,,,,2017,7,2015,10,
Maryland,1074705,220140,220140,0,2017,7,2015,10,
Nevada,573748,192224,192224,0,2017,7,2015,11,
Guam,35521,2935,,2935,2017,7,2015,12,
"Virgin Islands",22452,2776,,2776,2017,7,2015,10,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
"New York",6300037,2053770,276067,1777703,2017,7,2015,10,
"New Hampshire",185753,47434,47226,208,2017,7,2015,11,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"New Mexico",833603,230586,230586,0,2017,7,2015,10,
Kansas,368001,,,,2017,7,2015,11,
Hawaii,316640,107343,33750,73593,2017,7,2015,11,
Connecticut,817242,188216,173308,14908,2017,7,2015,10,
Florida,3974935,,,,2017,7,2015,12,
"Virgin Islands",22665,2903,,2903,2017,7,2015,11,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Kentucky,1266818,429402,429402,0,2017,7,2015,10,
"New Hampshire",187999,49040,48759,281,2017,7,2015,12,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Missouri,944037,,,,2017,7,2015,10,
Ohio,3131119,693838,636640,57198,2017,7,2015,12,
Alaska,135017,9641,9641,0,2017,7,2015,11,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"New Hampshire",186412,47767,47478,289,2017,7,2015,10,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Guam,35835,2932,,2932,2017,7,2015,11,
Texas,4314877,,,,2017,7,2015,12,
Washington,1798956,577644,562959,14685,2017,7,2015,11,
Montana,137148,,,,2017,7,2015,10,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Missouri,961996,,,,2017,7,2015,12,
Totals,76082045,14356019,10786709,3569310,2017,7,2015,12,
"Rhode Island",276173,57307,57307,0,2017,7,2015,11,
Wyoming,65707,,,,2017,7,2015,11,
Oklahoma,672225,,,,2017,7,2015,12,
Washington,1790942,570140,555122,15018,2017,7,2015,10,
"Puerto Rico",1322136,399783,,399783,2017,7,2015,12,
Wisconsin,1190634,,,,2017,7,2015,10,
Arkansas,938106,287308,262744,24564,2017,7,2015,11,
Iowa,587124,146006,135864,10142,2017,7,2015,11,
"North Carolina",1986544,,,,2017,7,2015,10,
Wisconsin,1194195,,,,2017,7,2015,11,
Michigan,2285078,614663,571764,42899,2017,7,2015,12,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Illinois,2933456,662203,637276,24927,2017,7,2015,11,
Tennessee,1637922,,,,2017,7,2015,10,
Missouri,949298,,,,2017,7,2015,11,
Indiana,1247409,332775,191362,141413,2017,7,2015,10,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Alabama,1044969,,,,2017,7,2015,12,
"District of Columbia",245800,111584,70994,40590,2017,7,2015,12,
"N. Mariana Islands",17000,,,,2017,7,2015,12,
Ohio,3142955,688053,630937,57116,2017,7,2015,11,
Alaska,133992,7262,7262,0,2017,7,2015,10,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Utah,332312,,,,2017,7,2015,12,
Delaware,211254,59841,9311,50530,2017,7,2015,10,
Arizona,1893054,417442,107277,310165,2017,7,2015,12,
Montana,138119,,,,2017,7,2015,11,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Totals,76019056,14069830,10519339,3550491,2017,7,2015,11,
Colorado,1298364,407501,405632,1869,2017,7,2015,12,
Maryland,1062160,226374,226374,0,2017,7,2015,11,
Montana,140253,,,,2017,7,2015,12,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
California,13145593,3454650,3454650,0,2017,7,2015,12,"Awaiting state reporting/enrollment reasonableness review in progress"
Kansas,370464,,,,2017,7,2015,12,
Iowa,586052,146097,136070,10027,2017,7,2015,10,
